id,x,y
US-5792147-A,-24.820656,-17.942673
US-5806518-A,-42.983776,-3.8100502
US-5831408-A,25.648409,-53.630882
US-5855553-A,13.886708,-26.404657
US-5871018-A,-38.424755,6.361722
US-5887121-A,25.157976,-27.70733
US-5888220-A,-52.092873,22.491932
US-5898599-A,43.44876,-54.18535
US-5928137-A,33.20866,16.016214
US-5950629-A,1.413415,-14.865908
US-5971997-A,-14.98293,7.9870963
US-5978696-A,-22.861761,-3.1673388
US-5976156-A,1.4083126,-14.863222
US-5980535-A,-20.752625,-10.168848
US-5984930-A,-1.9006953,9.755729
US-5987960-A,-15.47262,10.079949
US-6006127-A,-20.134977,-9.659261
US-6017305-A,32.534145,24.193066
US-6033415-A,-43.039692,-3.7696548
WO-0035336-A2,-81.031906,-14.466513
US-6084587-A,22.745588,-57.246487
US-6104158-A,25.648434,-53.631065
US-6109270-A,-4.131597,10.969668
US-6111577-A,22.452888,-56.560734
JP-2000279425-A,-81.031906,-14.466513
US-6147674-A,30.069572,-52.740696
US-6161032-A,-2.7749066,-2.3305268
EP-1059067-A1,-81.031906,-14.466513
US-6188728-B1,-46.440197,-20.079165
US-6191796-B1,-8.965751,-56.906338
US-6205411-B1,-35.582985,23.865015
US-6219032-B1,30.126999,-51.15587
US-6223100-B1,12.696907,-33.62284
US-6226566-B1,25.157871,-27.707315
US-6231526-B1,1.4060328,-14.861564
US-6233504-B1,28.001781,-39.319714
US-6259806-B1,11.691187,-32.250717
US-6285902-B1,-24.814524,-6.0817633
US-2022211451-A1,25.99498,7.7379093
US-6288705-B1,29.711552,-49.390987
US-6292174-B1,29.207317,-49.11176
US-6300936-B1,30.9964,-51.798786
US-2001034530-A1,-5.297693,-15.0397
US-2001037064-A1,-0.10993549,6.91383
US-2001039422-A1,-21.289202,-2.7238843
US-2001041838-A1,-30.797308,-8.11064
US-6322567-B1,6.708439,-15.570735
US-6322467-B1,56.561146,-9.702472
US-6325808-B1,23.752428,-15.265852
US-6337994-B1,15.133537,20.986483
EP-1184684-A2,-81.031906,-14.466513
US-2002035321-A1,-24.850622,-2.6047032
WO-0224051-A2,-81.031906,-14.466513
US-6366273-B1,31.592363,-50.19745
US-6369834-B1,22.452444,-56.561417
JP-2002102251-A,-81.031906,-14.466513
US-6377011-B1,53.250294,-9.542289
US-6385509-B2,28.001534,-39.318813
US-6385475-B1,-30.94945,24.624157
US-6393340-B2,25.10112,-27.753355
US-2002062177-A1,34.98233,-59.46627
US-6405158-B1,44.07517,-54.157104
US-6405072-B1,-28.381615,-2.7081165
US-6417638-B1,40.582447,-53.296886
US-6421048-B1,-10.025909,-56.322186
US-6424885-B1,14.16061,-32.482452
US-6430434-B1,-42.994167,-3.836629
US-2002108054-A1,-17.361113,-47.587284
WO-02061371-A1,-81.031906,-14.466513
WO-02060653-A2,-81.031906,-14.466513
US-2002107521-A1,-0.9975302,31.079908
US-6434416-B1,-12.90742,12.2889385
US-2002120188-A1,-1.0554639,-18.69813
US-6443894-B1,-40.49577,-12.231209
US-6466815-B1,-15.056803,-7.2214475
US-6468265-B1,19.295345,-8.354145
JP-3342969-B2,-81.031906,-14.466513
US-6484118-B1,-2.1061015,-2.8417923
US-6493608-B1,-0.18693626,-25.280972
US-6494039-B2,32.495975,-35.613117
US-6522906-B1,-15.693386,-23.16429
JP-2003053684-A,-81.031906,-14.466513
US-6533737-B1,-26.268631,-10.572755
US-6547782-B1,1.4049311,-14.85972
US-6552722-B1,-10.657309,-56.116978
US-6551325-B2,-14.58123,18.522827
US-2003093103-A1,5.7502675,-2.0116751
US-2003112281-A1,-8.640357,-57.660156
US-6583161-B1,10.018606,41.927334
WO-03077101-A2,-81.031906,-14.466513
US-2003187351-A1,-9.334389,20.476664
US-2003195664-A1,17.015814,-29.832426
US-6642686-B1,34.39119,-25.716082
US-2003209096-A1,-15.604417,10.0457
US-6671651-B2,-14.302764,-56.24379
US-6674916-B1,-41.626575,-5.1125507
EP-1380266-A1,-81.031906,-14.466513
US-2004009459-A1,-19.688675,-11.464424
US-2004012806-A1,-24.533728,-35.07232
US-2004024311-A1,-7.059184,-53.004555
US-6690964-B2,-26.899563,-20.33095
US-6692485-B1,54.59344,-11.822695
US-2004034302-A1,-7.9150767,-51.084167
US-2004034283-A1,-6.2309384,-50.91937
US-2004034282-A1,-5.0845003,-25.625504
US-6701174-B1,-31.979305,5.5704618
US-6704694-B1,-11.113963,-58.77066
US-6711431-B2,-35.064606,30.77136
JP-2004513684-A,-81.031906,-14.466513
US-2004102866-A1,-37.51751,14.380475
WO-03007101-A3,-81.031906,-14.466513
US-6750877-B2,32.119106,-55.502514
US-6748819-B2,54.06628,-13.846289
US-2004115606-A1,2.1012008,-24.745068
US-6757582-B2,-6.5866485,-34.51902
US-2004127788-A1,-33.20248,-3.6018114
US-2004143243-A1,4.0075984,-14.651162
US-2004157188-A1,12.337229,-2.8616288
US-6778850-B1,-28.403084,-6.9314833
WO-2004070573-A2,-81.031906,-14.466513
WO-2004069041-A2,-81.031906,-14.466513
WO-2004070581-A2,-81.031906,-14.466513
WO-2004069036-A2,-81.031906,-14.466513
WO-2004069040-A2,-82.496376,58.549686
US-2004167654-A1,-38.731945,27.537603
US-2004171924-A1,-38.30101,3.0595727
US-2004172044-A1,-15.403096,0.47550866
US-6786896-B1,19.309948,-28.946533
WO-2004075987-A1,-81.031906,-14.466513
US-6801801-B1,-23.802769,11.251671
US-6810281-B2,-1.0554317,-18.69805
US-6816148-B2,29.207317,-49.11176
US-2004242993-A1,0.16251323,-17.897346
US-6831640-B2,-10.657309,-56.116978
US-2005001831-A1,-10.657309,-56.116978
US-6845691-B2,57.15989,0.08424625
US-6850794-B2,-27.910051,-8.094887
WO-2005009215-A2,-81.031906,-14.466513
US-6853965-B2,44.074455,-54.157375
WO-2005013841-A1,-81.031906,-14.466513
US-2005053200-A1,-20.269484,-7.285119
US-2005062738-A1,-11.51276,-56.748653
US-2005093821-A1,40.447308,-53.036304
US-6894678-B2,29.79199,-49.51081
US-2005107801-A1,39.276386,17.039099
US-2005113677-A1,-4.0313463,13.249821
US-2005154471-A1,-29.272621,45.26176
US-2005165489-A1,-7.884562,56.162
WO-2005072629-A1,-81.031906,-14.466513
US-2005193451-A1,4.243764,-15.975218
US-2005197800-A1,-14.302673,-56.243847
US-2005203384-A1,-23.120005,-9.913023
US-2005215888-A1,-21.009203,0.87657565
US-2005215879-A1,-33.79482,-18.902008
US-2005222830-A1,44.075043,-54.15738
US-2005217394-A1,10.554117,-59.105255
CN-1684729-A,-81.031906,-14.466513
WO-2005120380-A1,-81.031906,-14.466513
WO-2005122916-A1,-81.031906,-14.466513
US-6985133-B1,40.582672,-53.29762
WO-2006004894-A2,-81.031906,-14.466513
US-6987504-B2,31.926258,-50.13602
US-2006033707-A1,40.582172,-53.297016
US-7001346-B2,-19.840496,16.495245
US-2006058616-A1,-13.751073,-23.102856
US-2006084867-A1,-16.748045,-2.1412911
US-7035716-B2,27.42178,-25.795963
US-7039866-B1,30.505037,-52.287365
US-2006109266-A1,24.243439,-58.715252
US-2006133827-A1,-42.9041,-41.620632
US-2006207419-A1,32.54321,-35.69397
US-7131073-B2,30.045835,-50.482037
US-2006265179-A1,-14.828377,11.09673
US-2006293598-A1,-3.7645879,8.7878895
US-7168042-B2,30.039946,-52.089397
US-7199790-B2,30.118124,-51.16114
US-7206626-B2,-7.0591288,-53.004208
US-7206627-B2,-7.9150767,-51.084167
US-2007142751-A1,20.695923,-60.893272
WO-2007117297-A2,-81.031906,-14.466513
US-2007260140-A1,-8.351881,15.801628
US-2008010705-A1,-10.212318,11.440634
US-7331436-B1,59.644062,-13.459578
US-2008058945-A1,-37.032543,22.032366
US-2008125637-A1,8.016847,29.049314
EP-1574186-B1,-81.031906,-14.466513
US-2009000626-A1,-37.25701,18.690428
US-2009012532-A1,-42.43474,12.599171
US-7491198-B2,-17.416637,-6.436303
US-7660623-B2,-10.095863,-5.565605
US-7717932-B2,51.722435,11.94942
US-2010137882-A1,-6.2307277,-50.919113
US-7742804-B2,-21.362722,-6.4587336
US-7747311-B2,-6.23084,-50.919872
US-2010170362-A1,48.33782,-33.419582
US-2010198219-A1,51.726044,11.962391
US-7774044-B2,-29.842304,-19.044716
US-2010225209-A1,39.744846,-30.58489
US-2011270120-A1,12.753209,31.022562
US-8095200-B2,-5.0845037,-25.625252
US-2012176306-A1,21.378668,-58.660114
US-8391954-B2,-6.230813,-50.91925
US-2013096573-A1,14.200829,-14.113924
US-2013096574-A1,15.286634,-9.536493
US-12310671-B2,17.174889,-9.978158
US-8571628-B2,20.695923,-60.893272
US-2014350571-A1,5.69759,-16.061789
US-8911499-B2,-36.240524,18.132332
US-2016097676-A1,-2.0088727,-39.34221
US-2016124022-A1,-9.796256,-44.028385
US-2016153777-A1,-3.6849048,-44.14293
US-2016155097-A1,-16.181078,-30.188702
US-9492237-B2,-13.974894,11.367743
US-10028789-B2,-10.212318,11.440634
EP-1871267-B1,-81.031906,-14.466513
US-10231790-B2,-37.25701,18.690428
US-10350012-B2,-13.974856,11.367683
US-2019290367-A1,-15.814701,0.037922084
US-10952796-B2,-12.320138,7.5429935
US-2021128253-A1,24.82462,-9.643456
US-11123143-B2,-13.974856,11.367683
US-2021361362-A1,3.5983284,-11.810453
US-2016183913-A1,-5.550818,5.8570294
US-2018168732-A1,-30.53998,-6.250905
US-9718188-B2,6.4874268,-51.84556
US-9802317-B1,4.27403,-50.614838
US-9880561-B2,-3.9447703,-44.832443
US-2021302971-A1,13.292494,-53.35068
US-2021339399-A1,13.271262,-53.929405
US-2023381959-A1,8.401866,-48.92383
US-11833684-B2,8.727215,-49.323593
US-2024157552-A1,8.401866,-48.92383
US-2005065617-A1,-39.780487,21.353758
US-2006258938-A1,0.9683205,-21.870003
US-2009192524-A1,4.4462233,-33.073486
US-8248413-B2,-14.088972,-9.835811
US-2018071050-A1,30.319765,-14.459753
US-10064686-B2,-37.413754,12.895091
EP-3453355-A1,-81.031906,-14.466513
WO-2020223312-A1,-81.031906,-14.466513
US-2004147318-A1,35.791855,-58.842136
US-2011109198-A1,46.553696,-61.91763
US-2012326999-A1,32.165676,-46.4789
US-2013264973-A1,40.853306,-60.34275
US-2015227204-A1,30.529058,-60.381557
US-9358689-B2,29.562176,-61.10918
US-2016276972-A1,43.633778,-61.392475
US-2016284173-A1,29.569807,-61.090664
US-2016334872-A1,36.662632,-64.431564
KR-20170015405-A,-81.031906,-14.466513
US-2017133966-A1,40.795948,-60.34118
US-2017256145-A1,40.00354,-60.72571
US-9792501-B1,-5.983472,-49.626545
WO-2017189928-A1,-76.93668,43.4583
US-10097126-B2,43.633778,-61.392475
US-2019385420-A1,33.907036,-60.364464
US-2020306795-A1,47.432346,-28.281767
US-10868486-B2,40.76613,-60.93323
US-2021160364-A1,43.994293,-61.82553
US-11132062-B2,39.657776,-61.61859
US-2021365123-A1,39.658672,-61.617744
US-2024004472-A1,39.206165,-60.6223
US-5607158-A,42.568916,-45.17077
US-12433698-B2,21.233759,-25.41056
US-6594552-B1,17.015814,-29.832426
US-9326767-B2,45.95897,-44.80157
US-9681921-B2,12.22994,2.4893315
US-9696700-B2,18.58292,-33.22278
US-10198086-B2,42.605377,-41.60432
US-11058503-B2,38.563454,-8.542608
US-2009157092-A1,23.58131,-0.8622587
US-2023225817-A1,22.826385,3.7264137
US-7752920-B2,24.411644,-3.0145795
US-8281670-B2,24.411615,-3.0143929
US-2014128885-A1,1.6193429,-31.818401
US-2014148729-A1,-6.8520617,46.26168
US-2017265980-A1,-20.791199,33.373657
US-2018092703-A1,39.780296,4.3124766
US-2019099231-A1,50.433605,-3.619809
US-2020345435-A1,47.414658,-3.1579823
US-2021196268-A1,-6.330327,-13.599255
US-2021310885-A1,22.825014,0.7420855
US-11650111-B2,23.580965,-0.8622839
JP-H06294630-A,-81.031906,-14.466513
US-8098234-B2,30.675484,-60.314716
RU-2461865-C2,-82.496376,58.549686
CN-103257783-A,-81.031906,-14.466513
CN-103607395-A,-81.031906,-14.466513
US-8717151-B2,29.137207,-57.096714
CN-104922899-A,-81.031906,-14.466513
RU-2571552-C2,-82.496376,58.549686
US-9291544-B1,-5.25885,-28.838354
US-2017032630-A1,26.564308,-61.176178
US-10067566-B2,26.90777,-60.624527
US-2020076866-A1,26.595634,-61.667355
US-2020241643-A1,26.834114,-59.771446
US-10775894-B2,26.920403,-60.61877
US-11003252-B2,23.985188,-61.47116
US-9949798-B2,16.532724,-17.184998
US-4841975-A,-31.303507,38.634434
US-2007255288-A1,-41.46356,18.008394
US-2011282473-A1,-47.969784,16.870369
US-8234097-B2,-49.03563,25.48617
US-2014013565-A1,-45.86413,18.914404
US-2014078139-A1,-46.737034,18.946024
US-9364291-B2,-42.447124,12.297343
US-9770172-B2,-35.83248,-8.160673
US-2019142520-A1,-10.242991,-22.941349
US-2005270029-A1,33.95384,-67.0302
US-2014081136-A1,-22.368578,30.21684
WO-2017106294-A2,-81.031906,-14.466513
US-2018233222-A1,-11.419581,-19.688177
US-2018360544-A1,-34.194866,11.723741
EP-3503111-A1,-81.031906,-14.466513
US-2005283137-A1,43.815727,5.1323657
US-2008243141-A1,42.54342,10.459675
US-2015123769-A1,-10.316214,-5.89545
US-2019216559-A1,-27.895496,11.556911
US-2019262084-A1,-13.002627,-16.465431
US-11410769-B1,-35.14215,-11.435168
US-2013060278-A1,6.707565,-2.4289837
US-2016278754-A1,-12.189284,44.68606
US-2018168781-A1,-31.45572,-16.63694
US-11346086-B1,13.943117,-49.17082
US-2022273396-A1,34.345036,-17.723408
US-2022412051-A1,14.137679,-49.126114
US-2022413495-A1,13.96676,-49.15984
US-2025281802-A1,3.1393018,37.88189
US-2021150101-A1,0.5471945,-75.607216
US-11472640-B2,-2.8504307,-70.54701
JP-H05114799-A,-81.031906,-14.466513
JP-2000255965-A,-81.031906,-14.466513
US-2007280812-A1,53.681984,1.7079315
US-2014025198-A1,7.697505,-66.31219
WO-2016142981-A1,-81.031906,-14.466513
JP-2018012176-A,-81.031906,-14.466513
JP-2018103317-A,-81.031906,-14.466513
US-2019228371-A1,35.80877,-19.633745
US-2019367275-A1,5.521869,-75.67249
WO-2020092452-A1,-81.031906,-14.466513
US-2020206952-A1,20.03419,-15.039495
JP-2020192648-A,-81.031906,-14.466513
JP-2021030431-A,-81.031906,-14.466513
US-2021170597-A1,12.140071,-65.59013
CN-113021401-A,-81.031906,-14.466513
US-2021221002-A1,56.422646,-21.845158
US-2021316449-A1,6.9644923,-54.74483
US-2022134559-A1,2.0519571,-55.04648
US-2022152845-A1,56.44662,-21.80127
US-2022383538-A1,0.06522665,-58.00636
US-2024308081-A1,8.500189,-59.92317
US-2018360543-A1,-26.823265,-13.144165
US-2019146458-A1,-5.797917,23.586748
US-2020273581-A1,-14.889438,-20.295534
US-9750577-B2,35.358555,4.468931
US-2010076563-A1,-32.823513,22.281784
US-2013203031-A1,-37.413754,12.895091
US-10327848-B2,-33.70767,18.72962
US-2020405403-A1,37.88859,-11.654372
US-12090629-B2,22.383482,-27.024761
US-10959786-B2,-19.692684,-0.7836362
US-5402801-A,1.4071006,-14.856618
US-5766016-A,-8.951869,-25.8746
US-5854634-A,-14.455101,-56.926476
US-5995738-A,-34.873386,23.746956
US-6113395-A,-6.650526,-26.02248
US-6120433-A,0.80805874,-17.275713
US-2001002830-A1,-23.272827,-27.31115
US-2001005815-A1,2.2926733,-34.53312
WO-0200131-A1,-81.031906,-14.466513
US-2002038085-A1,-14.568467,18.488897
US-2002107522-A1,-24.394218,24.738531
WO-02061688-A2,-81.031906,-14.466513
US-2002133174-A1,33.008904,-21.441877
US-6499488-B1,-11.473591,15.033663
WO-03007101-A2,-81.031906,-14.466513
US-2003128187-A1,35.98238,-42.60018
US-6611141-B1,-3.7024713,-40.88177
US-2003208122-A1,-16.818085,-4.25945
US-2003208296-A1,-6.587407,-34.518856
US-6665554-B1,33.802677,-21.066427
US-6676669-B2,33.008904,-21.441877
US-6702821-B2,-34.235268,45.15353
WO-03077101-A3,-81.031906,-14.466513
US-6770078-B2,-34.235573,45.15383
WO-2004070577-A2,-81.031906,-14.466513
US-2005013477-A1,-40.435158,-13.060913
US-2005027397-A1,-0.24397697,-25.331808
US-2005137599-A1,-23.33809,15.057976
EP-1574186-A1,-81.031906,-14.466513
US-2005203539-A1,-15.388023,2.9083545
US-2005203536-A1,-38.70599,33.09752
WO-2005091220-A1,-81.031906,-14.466513
US-2006098851-A1,-3.6061962,26.489738
WO-2006004894-A3,-81.031906,-14.466513
US-7104996-B2,-34.235573,45.15383
US-7225115-B2,23.833183,-58.27843
AU-2007254159-A1,-81.031906,-14.466513
US-2008004632-A1,22.004847,-16.823017
US-7605800-B2,31.440575,-51.092052
US-7683565-B2,32.48519,-60.353657
US-2011082468-A1,16.478523,-14.565734
US-7947050-B2,39.229004,-14.135729
US-7947051-B2,42.465458,7.1520586
US-7974677-B2,-38.30064,3.0597837
US-7996110-B2,9.238139,-12.486274
US-8005571-B2,22.00478,-16.822994
US-2011213383-A1,42.46496,7.1522346
US-2012109152-A1,-5.084522,-25.625498
US-8287522-B2,-1.4332144,-21.471779
US-2013053648-A1,-30.514902,-29.445234
US-8996169-B2,9.413431,-13.694351
US-9775681-B2,-3.8066542,-23.247768
US-9801686-B2,9.411593,-13.695161
US-10441364-B2,-2.5842366,-31.162554
US-2020030043-A1,-2.4610598,-30.286762
US-10722318-B2,-30.51477,-29.443449
US-2021128260-A1,23.830687,-15.308555
US-6209886-B1,56.151207,-1.1977361
US-2015201949-A1,56.119114,-3.4885986
US-10456207-B2,61.207836,-7.594845
US-2020030045-A1,60.93886,-7.603268
US-2020093555-A1,61.337124,-7.5898523
US-2022039886-A1,14.655607,57.263073
US-11298197-B2,14.655607,57.263073
US-2022233258-A1,14.655607,57.263073
KR-0160705-B1,-81.031906,-14.466513
DE-10351669-A1,-81.031906,-14.466513
US-2011172818-A1,2.4498146,-44.886684
US-2011270443-A1,12.469778,-45.229187
US-2014277722-A1,5.8176007,-40.618927
US-2018144503-A1,-36.42681,-19.223679
EP-3705239-A1,-81.031906,-14.466513
US-2020398435-A1,0.16333985,-37.845665
US-2021197378-A1,1.6445833,-54.630127
US-2022262084-A1,-33.790085,-5.554876
US-2022096164-A1,-24.03759,-24.811481
US-2022375620-A1,-9.85242,-24.85592
US-11684488-B2,5.8542833,21.684883
US-2005038442-A1,-6.2881417,-23.63667
US-2007244488-A1,-17.432163,38.385418
US-2010198275-A1,-26.794243,40.73858
US-2010217156-A1,-22.092741,37.58749
US-2010249659-A1,-23.611042,35.99892
US-2010249658-A1,-24.576242,36.419476
US-2010250571-A1,-15.613357,34.267006
US-2012096954-A1,22.427725,3.7712724
US-8211041-B2,-22.092556,37.587322
US-2012232429-A1,-22.09268,37.58745
US-8323290-B2,-17.432222,38.385433
US-2013103038-A1,-22.092451,37.587357
US-2013226036-A1,-15.657946,35.40095
US-2014094715-A1,-15.559482,36.262802
US-2014275792-A1,42.684345,10.634311
US-2015342588-A1,-14.119467,42.764328
WO-2015184135-A1,-81.031906,-14.466513
US-9351850-B2,-22.092274,37.587208
US-9538953-B2,-24.576242,36.419476
US-2017245872-A1,-26.522505,36.094997
WO-2018031659-A1,-81.031906,-14.466513
WO-2019224488-A1,-81.031906,-14.466513
US-2019358056-A1,-24.418848,41.2811
US-2019388078-A1,-14.027946,42.762505
WO-2020033579-A1,-81.031906,-14.466513
US-2020060666-A1,-11.843346,42.448204
US-2020305943-A1,5.1359835,0.54549384
US-10874525-B2,-24.419622,41.281464
US-2021059656-A1,-14.094172,38.33157
US-11000382-B1,-27.34699,37.882347
WO-2021163276-A1,-81.031906,-14.466513
WO-2021222216-A1,-81.031906,-14.466513
CN-113796902-A,-81.031906,-14.466513
US-11253246-B2,-14.027946,42.762505
US-2022096248-A1,-17.957253,33.37937
US-2022110620-A1,-11.985786,37.10716
CN-114945330-A,-82.496376,58.549686
US-2022287754-A1,-47.492176,25.65145
US-2022354512-A1,-26.522505,36.094997
US-11612503-B1,-21.399857,40.449867
US-11612421-B1,-19.373781,42.85382
US-2023121067-A1,-12.706081,42.675037
US-2023285014-A1,-14.049051,39.678177
US-4995875-A,-39.241077,36.818253
US-5380311-A,44.871174,30.847166
DE-202010000341-U1,-81.031906,-14.466513
US-8162951-B2,-23.317844,43.01306
US-2014005555-A1,-22.592237,-21.842299
US-2018132839-A1,23.667454,-6.733785
US-6016385-A,21.803795,-34.696156
US-6126373-A,28.793045,-44.742836
US-2002133264-A1,-11.525075,-55.85186
US-2004077975-A1,-2.2265728,-34.182404
US-2006106369-A1,39.952335,-54.103817
JP-2010287221-A,-81.031906,-14.466513
JP-2011086068-A,-81.031906,-14.466513
WO-2012073733-A1,-81.031906,-14.466513
US-2013046438-A1,22.223492,-26.83673
US-2013103703-A1,25.884459,-61.8934
JP-2013091114-A,-82.496376,58.549686
US-2014168073-A1,23.71554,-59.630985
US-2014333573-A1,30.80774,-58.86378
US-2015290795-A1,8.274245,-37.173405
KR-20150133643-A,-81.031906,-14.466513
JP-2015219887-A,-81.031906,-14.466513
US-2016162024-A1,-18.49382,-57.982666
US-2016321880-A1,26.836126,-59.773853
US-2017144312-A1,27.80223,-41.61295
US-2017272842-A1,-6.9455156,-41.082508
US-2017344116-A1,25.20857,-59.480827
US-10296086-B2,30.847006,-56.171494
US-10292780-B2,27.955664,-42.26907
US-2011113852-A1,8.387095,8.190195
US-2021330399-A1,-17.561281,-0.640576
US-8050523-B2,22.996262,10.25555
US-2013204124-A1,3.9902549,-7.029267
US-2016206384-A1,5.944041,9.600406
US-2017209071-A1,-18.062988,1.1621454
US-2017273542-A1,27.819496,-6.0341907
US-2018235709-A1,-35.919827,-9.887423
US-2019192234-A1,-4.3649144,-8.323025
US-2019269470-A1,11.651234,3.966339
WO-2017175055-A1,-81.031906,-14.466513
WO-2019245864-A1,-81.031906,-14.466513
US-2016242931-A1,-51.12426,23.81636
US-9820818-B2,40.78532,-24.58316
US-10105168-B2,-25.439764,-10.78011
US-10426560-B2,40.141422,-23.52654
US-10806517-B2,-39.150417,16.892529
US-10987175-B2,11.926072,-12.115242
US-2021186614-A1,-42.21638,16.404226
US-11045958-B2,39.71734,-23.828848
US-2021282858-A1,-25.66627,13.999294
US-2021308872-A1,38.4142,-23.967861
US-11160580-B2,-12.119421,60.676285
US-11179210-B2,35.93602,-22.340239
US-2021391058-A1,-12.208085,-19.022787
US-11298244-B2,-2.5126362,34.182137
US-11471232-B2,38.99135,-24.45663
US-2022338886-A1,-33.926056,-24.325834
US-2007055291-A1,-13.850596,21.88188
US-2016278870-A1,4.9117403,14.450796
US-2017014998-A1,13.750705,0.08381733
US-2017079731-A1,22.226654,-22.602785
US-2019021800-A1,-23.865208,-7.593772
US-2019274665-A1,52.957092,-0.49453038
US-2007085496-A1,32.433697,-31.117544
US-2010295931-A1,-15.533383,-6.250701
US-2008051655-A1,15.4417305,12.625456
US-2014303491-A1,-23.049295,-20.48896
US-2021196312-A1,-17.603485,6.8742943
US-2022175269-A1,-5.5545483,-2.7107918
US-2023101757-A1,-21.41118,-24.77132
US-3763860-A,43.773685,46.34342
US-4040413-A,34.93633,27.803019
US-4198960-A,57.78536,15.267287
US-4470407-A,34.557255,27.785849
US-4532935-A,31.0683,15.329592
US-4685458-A,34.782013,32.02855
US-4747405-A,34.78185,32.029198
US-4854301-A,16.57745,11.395995
EP-0347098-A2,-81.031906,-14.466513
US-4898574-A,53.779095,22.141834
US-4983165-A,37.63518,32.2071
US-5029574-A,34.62041,27.957338
US-5085659-A,46.92181,18.278917
US-5150452-A,10.707021,-39.94551
US-5196023-A,45.609703,50.647175
US-5199417-A,36.098545,16.466469
US-5217465-A,27.478508,11.919447
US-5308323-A,39.000412,32.25852
US-5318589-A,53.23239,4.1807904
US-5325848-A,32.37049,20.337305
US-5342381-A,49.24798,8.610848
US-5344395-A,34.109222,34.360878
US-5353783-A,35.868366,27.704098
US-5370609-A,34.292927,34.151558
US-5372124-A,47.425083,9.228417
US-5411016-A,40.069317,32.865
US-5431649-A,22.254026,28.691618
US-5441485-A,44.71575,30.692022
US-5449356-A,26.659456,16.077581
US-5450843-A,34.335434,24.85102
US-5472426-A,10.037094,22.074137
US-5496267-A,34.24586,34.10485
US-5501667-A,39.891525,32.132523
US-5520684-A,50.197704,21.127378
US-5545170-A,44.238926,47.72543
US-5562678-A,39.159912,49.357464
US-5562648-A,27.223322,50.618034
US-5562239-A,61.64456,28.075634
US-5573535-A,49.265766,8.6109705
US-5613973-A,55.512295,14.466561
US-5645083-A,29.575823,32.367752
US-5653374-A,58.054382,28.751947
US-5658311-A,40.453762,33.97724
US-5697949-A,45.84274,6.973198
US-5710870-A,44.838356,-10.252072
US-5716325-A,32.792114,23.99108
US-5737500-A,19.92922,-37.856304
US-5788667-A,24.703928,18.339449
US-5792165-A,52.62185,1.3573251
US-5798627-A,10.633474,-41.147076
US-5797900-A,44.068207,-5.0211034
US-5810770-A,26.877232,20.568037
US-5876325-A,0.9434152,-16.910866
US-5893869-A,45.524654,35.61438
US-5897491-A,32.930046,17.644
US-5924175-A,54.83282,-2.8871446
US-5943056-A,-8.238467,-58.664383
US-5989230-A,39.395893,29.234276
US-6071281-A,17.223148,19.111677
US-6093157-A,46.92172,24.343267
US-6110171-A,49.404648,8.567984
US-6120498-A,24.033958,14.088161
US-6120476-A,48.51471,25.741566
US-6156030-A,19.19365,25.112581
US-6174318-B1,56.315594,19.328844
US-6183435-B1,48.55924,24.835047
US-6206903-B1,48.88551,-3.7901845
US-6236906-B1,34.39644,-25.66051
US-6322557-B1,23.680199,15.758749
US-2002019644-A1,24.768343,37.915234
US-6375635-B1,25.615526,17.872725
US-6394998-B1,46.16394,-3.749059
US-6405078-B1,48.55269,26.267344
US-2002111621-A1,46.163837,-3.7492242
US-2002111608-A1,23.713345,19.45951
US-6440061-B1,37.7179,17.551502
US-2003004455-A1,24.571823,20.729849
US-6508823-B1,11.011647,-2.319936
US-2003040681-A1,48.981247,17.610098
US-2003065358-A1,42.6179,-2.8453722
US-2003100892-A1,47.65645,-5.4508133
US-6577891-B1,34.3878,28.053055
US-2003109889-A1,56.974907,17.674139
US-2003109877-A1,45.609898,42.794006
US-2003109780-A1,11.3704405,3.2939153
EP-1321106-A1,-81.031906,-14.466513
US-2003158545-A1,-5.80936,51.10026
US-2003181809-A1,-26.657343,-6.3436084
US-2003208189-A1,-31.391903,-33.152245
US-6676668-B2,56.978657,17.698374
US-6685698-B2,47.656086,-5.451144
US-6706050-B1,38.371304,17.052237
US-2004143253-A1,22.434973,29.056799
US-2004153093-A1,24.492441,20.71451
US-2004158261-A1,30.655466,31.94917
US-2004176751-A1,36.65306,-0.8855506
US-2004186349-A1,30.821354,19.957407
US-2004193146-A1,52.56952,3.865078
US-2004210116-A1,34.46029,25.091242
US-2004253079-A1,45.654842,-3.180785
US-2005033270-A1,12.146501,17.81707
US-2005054900-A1,26.772537,15.938038
US-2005159645-A1,36.166935,28.21372
JP-2005270464-A,-81.031906,-14.466513
US-2005240178-A1,50.655003,8.623034
US-2005261705-A1,55.435944,20.417006
US-2006015133-A1,40.485767,34.678825
US-2006058617-A1,-22.82534,-26.50707
US-2006058813-A1,55.51918,19.140789
US-2006116693-A1,54.483284,21.57048
US-2006135963-A1,43.123947,28.075342
US-2006156875-A1,22.244293,17.517006
US-2006161137-A1,38.8133,-15.341196
US-2006178556-A1,45.362385,-3.2011158
US-2006189891-A1,44.809654,18.653046
WO-2006124390-A2,-81.031906,-14.466513
US-2007016164-A1,49.712547,24.457663
US-2007027443-A1,22.937233,13.282836
US-2007027534-A1,21.173601,37.023754
US-2007032906-A1,22.004324,-16.82309
US-2007106304-A1,56.139492,19.774202
